fips,Model,Wave,both_mape,both_rmse,ext_only_mape,ext_only_rmse,int_only_mape,int_only_rmse,none_mape,none_rmse
36,MLP,First,0.4732413017199838,0.07857476233935709,0.7378062530459198,0.09453722103924549,1.1324638131512628,0.18984035169035493,1.316589023922755,0.2585554029537937
36,MLP,Second,0.4641412201056376,0.05811211577285832,0.4880876255622093,0.05739176111637101,0.7237064977908103,0.07993502127571837,0.7517139040097363,0.08078052425278892
36,MLP,Third,0.5038336780972053,0.04415716187100953,0.4730498617150526,0.042041451648376936,0.47969322814637705,0.04216606199436872,0.4605056931084836,0.04092024564671513
36,MLP,All,0.5706813843962593,0.08595824867896376,0.5645502474777261,0.07568187517132859,0.745709986681548,0.14408871125732564,0.6792507752992917,0.16913302055128912
37,Linear Regression,First,0.4016136206935649,0.039440734587843224,0.3745714608386501,0.039946861144802705,0.40157012450999874,0.039045375429303086,0.37479840079501403,0.03960658142286903
37,Linear Regression,Second,1.7190901731220645,0.2634368146394606,1.9008434054746703,0.2881673394864267,1.7411669778952887,0.26763831561379814,1.920046436755197,0.29316097025467425
37,Linear Regression,Third,0.4489857089600927,0.1073605658125232,0.5149269179943055,0.11149400005143698,0.5127276066938615,0.11631221235680007,0.6204802788847409,0.12361329319268259
37,Linear Regression,All,0.15690336123890228,0.05921021773898231,0.16652781790007776,0.06269498245428604,0.16267826292597817,0.060412599184540075,0.19547918873244483,0.06410340565797941
37,Random Forest,First,0.22513931540390852,0.025021340774631612,0.22838238819735374,0.024917791246446903,0.22412929562909384,0.02523762241022539,0.22385514415619193,0.025688742934426117
37,Random Forest,Second,1.9588528834004895,0.292996511526646,1.9425910557641544,0.30660890333860724,1.803460457191742,0.28187908298896786,1.8499359369833765,0.3047805713055639
37,Random Forest,Third,0.23212691645052436,0.04477473215588836,0.233621020277781,0.04555697744528453,0.2332883958382131,0.04352766829639669,0.2327299103735887,0.045622516411676854
