date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,2.6095327504316073,0.0,0.0,0.0,0.0,0.0
2020-01-25,6.035051450466391,0.0,0.0,0.0,0.0,0.0
2020-01-26,14.018609437432378,0.0,0.0,0.0,0.0,0.0
2020-01-27,13.664322259935386,0.0,0.0,0.0,0.0,0.0
2020-01-28,12.67323660497952,0.0,0.0,0.0,0.0,0.0
2020-01-29,13.152185954309486,0.0,0.0,0.0,0.0,0.0
2020-01-30,17.27361770871513,0.0,0.0,0.0,0.0,0.0
2020-01-31,21.47024717600041,0.0,0.0,0.0,0.0,0.0
2020-02-01,21.54900819955739,0.0,0.01446709026306957,0.0,10179.059176186012,0.0
2020-02-02,27.601741388369742,0.0,0.01446709026306957,0.0,8913.796395958474,0.0
2020-02-03,30.910710956686668,0.0,0.01446709026306957,0.0,10176.107889772346,0.0
2020-02-04,27.294570218711236,0.0,0.01446709026306957,0.0,9445.534298577595,0.0
2020-02-05,30.510500033461394,0.0,0.01446709026306957,0.0,9380.273254400889,0.0
2020-02-06,33.40709072841763,0.0,0.01446709026306957,0.0,9190.638635232574,0.0
2020-02-07,29.612844530405933,0.0,0.01446709026306957,0.0,10054.931541728876,0.0
2020-02-08,27.49983344828464,0.0,0.01446709026306957,0.0,9951.419510896612,0.0
2020-02-09,18.463888386150025,0.0,0.01446709026306957,0.0,8744.140828443456,0.0
2020-02-10,22.101552122296827,0.0,0.01446709026306957,0.0,9793.04827378679,0.0
2020-02-11,21.78798395108005,0.0,0.01446709026306957,0.0,9311.916252907886,0.0
2020-02-12,25.95860594434061,0.0,0.01446709026306957,0.0,9756.403134150434,0.0
2020-02-13,27.97210998790267,0.0,0.01446709026306957,0.0,9479.011145446339,0.0
2020-02-14,26.829733571117316,0.0,0.01446709026306957,0.0,10069.09482309642,0.0
