date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,6.372669917974748,0.0,0.0,0.0,0.0,0.0
2020-01-25,7.3537229387720675,0.0,0.0,0.0,0.0,0.0
2020-01-26,12.177221394992959,0.0,0.0,0.0,0.0,0.0
2020-01-27,12.859379653942186,0.0,0.0,0.0,0.0,0.0
2020-01-28,13.473288685786518,0.0,0.0,0.0,0.0,0.0
2020-01-29,13.917839688921031,0.0,0.0,0.0,0.0,0.0
2020-01-30,22.08206243658941,0.0,0.0,0.0,0.0,0.0
2020-01-31,26.261366342410852,0.0,0.0,0.0,0.0,0.0
2020-02-01,27.193069571287126,0.0,0.0,0.0,0.0,0.0
2020-02-02,28.458206792204106,0.0,0.0,0.0,0.0,0.0
2020-02-03,30.2619038962893,0.0,0.0,0.0,0.0,0.0
2020-02-04,29.854306327003926,0.0,0.0,0.0,0.0,0.0
2020-02-05,32.482860726764045,0.0,0.0,0.0,0.0,0.0
2020-02-06,34.784706442249785,0.0,0.0,0.0,0.0,0.0
2020-02-07,29.01609215354963,0.0,0.0,0.0,0.0,0.0
2020-02-08,26.03493686976035,0.0,0.0,0.0,0.0,0.0
2020-02-09,17.227102016308013,0.0,0.0,0.0,0.0,0.0
2020-02-10,21.615209049030174,0.0,0.0,0.0,0.0,0.0
2020-02-11,20.36244567254128,0.0,0.0,0.0,0.0,0.0
2020-02-12,52.68975479204322,0.0,0.0,0.0,0.0,0.0
2020-02-13,82.35476219232135,0.0,0.0,0.0,0.0,0.0
2020-02-14,101.91012800758853,0.0,0.0,0.0,0.0,0.0
2020-02-15,102.73047379812871,0.0,0.0,0.0,0.0,0.0
2020-02-16,78.96930534521739,0.0,0.0,0.0,0.0,0.0
2020-02-17,137.18797330801496,0.0,0.0,0.0,0.0,0.0
