date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,1.2331633424295705,0.0,0.0,0.0,0.0,0.0
2020-01-25,1.884839178919873,0.0,0.0,0.0,0.0,0.0
2020-01-26,11.276885443281348,0.0,0.0,0.0,0.0,0.0
2020-01-27,10.495823094110882,0.0,0.0,0.0,0.0,0.0
2020-01-28,10.35506110270181,0.0,0.0,0.0,0.0,0.0
2020-01-29,9.688169670510593,0.0,0.0,0.0,0.0,0.0
2020-01-30,13.563696664397202,0.0,0.0,0.0,0.0,0.0
2020-01-31,16.822750080190815,0.0,0.0,0.0,0.0,0.0
2020-02-01,14.695787666201985,0.0,0.0,0.0,0.0,0.0
2020-02-02,14.207455765977683,0.0,0.0,0.0,0.0,0.0
2020-02-03,15.569686547033488,0.0,0.0,0.0,0.0,0.0
2020-02-04,13.561348724078783,0.0,0.0,0.0,0.0,0.0
2020-02-05,15.03114563316852,0.0,0.0,0.0,0.0,0.0
2020-02-06,15.910717174465512,0.0,0.0,0.0,0.0,0.0
2020-02-07,17.34619173625233,0.0,0.0,0.0,0.0,0.0
2020-02-08,19.9236819823509,0.0,0.0,0.0,0.0,0.0
2020-02-09,7.184255806890576,0.0,0.0,0.0,0.0,0.0
2020-02-10,7.401611670112446,0.0,0.0,0.0,0.0,0.0
2020-02-11,7.405776112288306,0.0,0.0,0.0,0.0,0.0
2020-02-12,9.02579823609109,0.0,0.0,0.0,0.0,0.0
2020-02-13,8.734622228520962,0.0,0.0,0.0,0.0,0.0
2020-02-14,9.748460039598793,0.0,0.0,0.0,0.0,0.0
2020-02-15,9.288184778667752,0.0,0.0,0.0,0.0,0.0
2020-02-16,7.082635136224043,0.0,0.0,0.0,0.0,0.0
2020-02-17,160.88660569154234,0.0,0.0,0.0,0.0,0.0
