date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,0.596691939885276,0.0,0.0,0.0,0.0,0.0
2020-01-25,1.1322457472693395,0.0,0.0,0.0,0.0,0.0
2020-01-26,2.72985708078258,0.0,0.0,0.0,0.0,0.0
2020-01-27,3.212544743576428,0.0,0.0,0.0,0.0,0.0
2020-01-28,3.1194096470039465,0.0,0.0,0.0,0.0,0.0
2020-01-29,3.4667711386225326,0.0,0.0,0.0,0.0,0.0
2020-01-30,4.8165126933861995,0.0,0.0,0.0,0.0,0.0
2020-01-31,6.033261068046738,0.0,0.0,0.0,0.0,0.0
2020-02-01,173.92242848964835,0.0,0.0,0.0,0.0,0.0
2020-02-02,126.27505911794971,0.0,0.0,0.0,0.0,0.0
2020-02-03,184.99862547277564,0.0,0.0,0.0,0.0,0.0
2020-02-04,168.71143709857435,0.0,0.0,0.0,0.0,0.0
2020-02-05,171.31120840791283,0.0,0.0,0.0,0.0,0.0
2020-02-06,155.83849503400586,0.0,0.0,0.0,0.0,0.0
2020-02-07,175.08189051040935,0.0,0.0,0.0,0.0,0.0
2020-02-08,181.2086285104398,0.0,0.0,0.0,0.0,0.0
2020-02-09,132.25471202015373,0.0,0.0,0.0,0.0,0.0
2020-02-10,170.87712679452054,0.0,0.0,0.0,0.0,0.0
2020-02-11,164.7189008226962,0.0,0.0,0.0,0.0,0.0
2020-02-12,177.5656446485672,0.0,0.0,0.0,0.0,0.0
2020-02-13,156.96574932570906,0.0,0.0,0.0,0.0,0.0
2020-02-14,194.7247785580539,0.0,0.0,0.0,0.0,0.0
2020-02-15,6.0510100977093355,0.0,0.0,0.0,0.0,0.0
2020-02-16,3.7136903126832808,0.0,0.0,0.0,0.0,0.0
2020-02-17,13.427629272903953,0.0,0.0,0.0,0.0,0.0
