date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,45.65091134748952,0.0,0.0,0.0,0.0,0.0
2020-01-25,49.67004063178159,0.0,0.0,0.0,0.0,0.0
2020-01-26,60.35836370809291,0.0,0.0,0.0,0.0,0.0
2020-01-27,59.37495368801232,0.0,0.0,0.0,0.0,0.0
2020-01-28,60.19516150887085,0.0,0.0,0.0,0.0,0.0
2020-01-29,59.86122156340011,0.0,0.0,0.0,0.0,0.0
2020-01-30,108.95182685821193,0.0,0.0,0.0,0.0,0.0
2020-01-31,126.62424766511259,0.0,0.0,0.0,0.0,0.0
2020-02-01,145.01719489336125,0.0,0.0,0.0,0.0,0.0
2020-02-02,117.01581471785323,0.0,0.0,0.0,0.0,0.0
2020-02-03,121.5702138597042,0.0,0.0,0.0,0.0,0.0
2020-02-04,110.96557374449063,0.0,0.0,0.0,0.0,0.0
2020-02-05,138.08962394397344,0.0,0.0,0.0,0.0,0.0
2020-02-06,151.70348845575796,0.0,0.0,0.0,0.0,0.0
2020-02-07,128.98364058932304,0.0,0.0,0.0,0.0,0.0
2020-02-08,154.49363132643913,0.0,0.0,0.0,0.0,0.0
2020-02-09,88.78050342080385,0.0,0.0,0.0,0.0,0.0
2020-02-10,85.54300933149656,0.0,0.0,0.0,0.0,0.0
2020-02-11,84.14449184441698,0.0,0.0,0.0,0.0,0.0
2020-02-12,95.85162953688689,0.0,0.0,0.0,0.0,0.0
2020-02-13,55.089882953250466,0.0,0.0,0.0,0.0,0.0
2020-02-14,72.74418161096548,0.0,0.0,0.0,0.0,0.0
2020-02-15,79.7411886236357,0.0,0.0,0.0,0.0,0.0
2020-02-16,61.654330500496584,0.0,0.0,0.0,0.0,0.0
2020-02-17,4084.7831224748375,0.0,0.0,0.0,0.0,0.0
