date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,0.5091771220354355,0.0,0.0,0.0,0.0,0.0
2020-01-25,0.7456233720817755,0.0,0.0,0.0,0.0,0.0
2020-01-26,2.1023846330302787,0.0,0.0,0.0,0.0,0.0
2020-01-27,2.3751240470874384,0.0,0.0,0.0,0.0,0.0
2020-01-28,2.0906049487962277,0.0,0.0,0.0,0.0,0.0
2020-01-29,2.1544776490373168,0.0,0.0,0.0,0.0,0.0
2020-01-30,3.033246300801921,0.0,0.0,0.0,0.0,0.0
2020-01-31,3.5207648826254156,0.0,0.0,0.0,0.0,0.0
2020-02-01,5.737527268999031,0.0,0.0,0.0,0.0,0.0
2020-02-02,5.992588725765707,0.0,0.0,0.0,0.0,0.0
2020-02-03,6.16174011919034,0.0,0.0,0.0,0.0,0.0
2020-02-04,5.121580068834085,0.0,0.0,0.0,0.0,0.0
2020-02-05,5.368627882266951,0.0,0.0,0.0,0.0,0.0
2020-02-06,6.75711089508133,0.0,0.0,0.0,0.0,0.0
2020-02-07,5.9632264110454445,0.0,0.0,0.0,0.0,0.0
2020-02-08,5.522724991565144,0.0,0.0,0.0,0.0,0.0
2020-02-09,3.3907788299864237,0.0,0.0,0.0,0.0,0.0
2020-02-10,4.182748442829262,0.0,0.0,0.0,0.0,0.0
2020-02-11,4.036374607889555,0.0,0.0,0.0,0.0,0.0
2020-02-12,4.779638941063596,0.0,0.0,0.0,0.0,0.0
2020-02-13,4.994088812175765,0.0,0.0,0.0,0.0,0.0
2020-02-14,5.5571424497489215,0.0,0.0,0.0,0.0,0.0
2020-02-15,3.384892577956478,0.0,0.0,0.0,0.0,0.0
2020-02-16,1.7650687492780033,0.0,0.0,0.0,0.0,0.0
2020-02-17,5.390291545979327,0.0,0.0,0.0,0.0,0.0
