date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,131.17675606437908,0.0,0.0,0.0,0.0,0.0
2020-01-25,120.75590194298778,0.0,0.0,0.0,0.0,0.0
2020-01-26,117.82128526513817,0.0,0.0,0.0,0.0,0.0
2020-01-27,129.53373700148023,0.0,0.0,0.0,0.0,0.0
2020-01-28,127.63802787289443,0.0,0.0,0.0,0.0,0.0
2020-01-29,127.41864335218547,0.0,0.0,0.0,0.0,0.0
2020-01-30,263.04667317168287,0.0,0.0,0.0,0.0,0.0
2020-01-31,321.172452388744,0.0,0.0,0.0,0.0,0.0
2020-02-01,381.8686664750005,0.0,0.0,0.0,0.0,0.0
2020-02-02,303.5738680709316,0.0,0.0,0.0,0.0,0.0
2020-02-03,332.9114511118625,0.0,0.0,0.0,0.0,0.0
2020-02-04,316.9251162654986,0.0,0.0,0.0,0.0,0.0
2020-02-05,325.6402824563903,0.0,0.0,0.0,0.0,0.0
2020-02-06,330.0009146321163,0.0,0.0,0.0,0.0,0.0
2020-02-07,223.05039927030188,0.0,0.0,0.0,0.0,0.0
2020-02-08,237.8468117677353,0.0,0.0,0.0,0.0,0.0
2020-02-09,167.5004843126469,0.0,0.0,0.0,0.0,0.0
2020-02-10,187.4601721964703,0.0,0.0,0.0,0.0,0.0
2020-02-11,179.52184815277147,0.0,0.0,0.0,0.0,0.0
2020-02-12,189.50863075830458,0.0,0.0,0.0,0.0,0.0
2020-02-13,48.25551805729297,0.0,0.0,0.0,0.0,0.0
2020-02-14,58.33042030661622,0.0,0.0,0.0,0.0,0.0
2020-02-15,52.83367189382686,0.0,0.0,0.0,0.0,0.0
2020-02-16,40.53830766588065,0.0,0.0,0.0,0.0,0.0
2020-02-17,91.86782534346418,0.0,0.0,0.0,0.0,0.0
