date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,8.719658214856834,0.0,0.0,0.0,0.0,0.0
2020-01-25,11.906689770091749,0.0,0.0,0.0,0.0,0.0
2020-01-26,26.67291971138153,0.0,0.0,0.0,0.0,0.0
2020-01-27,28.079422880933166,0.0,0.0,0.0,0.0,0.0
2020-01-28,27.360537507145324,0.0,0.0,0.0,0.0,0.0
2020-01-29,28.683045664111333,0.0,0.0,0.0,0.0,0.0
2020-01-30,40.90373159428634,0.0,0.0,0.0,0.0,0.0
2020-01-31,47.46286653667737,0.0,0.0,0.0,0.0,0.0
2020-02-01,52.66210301173194,0.0,0.0,0.0,0.0,0.0
2020-02-02,59.2078968963758,0.0,0.0,0.0,0.0,0.0
2020-02-03,69.68671674784186,0.0,0.0,0.0,0.0,0.0
2020-02-04,64.89607238831596,0.0,0.0,0.0,0.0,0.0
2020-02-05,76.14266840459887,0.0,0.0,0.0,0.0,0.0
2020-02-06,84.1555469320802,0.0,0.0,0.0,0.0,0.0
2020-02-07,77.25600998747117,0.0,0.0,0.0,0.0,0.0
2020-02-08,70.4215072543052,0.0,0.0,0.0,0.0,0.0
2020-02-09,47.95156904752771,0.0,0.0,0.0,0.0,0.0
2020-02-10,59.632815990228224,0.0,0.0,0.0,0.0,0.0
2020-02-11,54.124911483281835,0.0,0.0,0.0,0.0,0.0
2020-02-12,65.30445664727455,0.0,0.0,0.0,0.0,0.0
2020-02-13,64.551030175056,0.0,0.0,0.0,0.0,0.0
2020-02-14,70.13995597315548,0.0,0.0,0.0,0.0,0.0
2020-02-15,51.83363804261916,0.0,0.0,0.0,0.0,0.0
2020-02-16,32.715885429602245,0.0,0.0,0.0,0.0,0.0
2020-02-17,152.4199619222438,0.0,0.0,0.0,0.0,0.0
