date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,13.477281948875435,0.0,0.0,0.0,0.0,0.0
2020-01-25,14.160839437816406,0.0,0.0,0.0,0.0,0.0
2020-01-26,18.698801441649298,0.0,0.0,0.0,0.0,0.0
2020-01-27,18.49572502194671,0.0,0.0,0.0,0.0,0.0
2020-01-28,19.34550796511317,0.0,0.0,0.0,0.0,0.0
2020-01-29,21.37654674063757,0.0,0.0,0.0,0.0,0.0
2020-01-30,37.196225232674706,0.0,0.0,0.0,0.0,0.0
2020-01-31,47.626058644687426,0.0,0.0,0.0,0.0,0.0
2020-02-01,53.119237026568754,0.0,0.0,0.0,0.0,0.0
2020-02-02,47.06719690850104,0.0,0.0,0.0,0.0,0.0
2020-02-03,47.956306514382106,0.0,0.0,0.0,0.0,0.0
2020-02-04,44.15606801448779,0.0,0.0,0.0,0.0,0.0
2020-02-05,50.5784957954027,0.0,0.0,0.0,0.0,0.0
2020-02-06,53.208180514297716,0.0,0.0,0.0,0.0,0.0
2020-02-07,40.69144416101595,0.0,0.0,0.0,0.0,0.0
2020-02-08,40.633068900055335,0.0,0.0,0.0,0.0,0.0
2020-02-09,28.487713993352955,0.0,0.0,0.0,0.0,0.0
2020-02-10,29.913860158509525,0.0,0.0,0.0,0.0,0.0
2020-02-11,29.03376017652164,0.0,0.0,0.0,0.0,0.0
2020-02-12,34.36480250043771,0.0,0.0,0.0,0.0,0.0
2020-02-13,24.56180680426038,0.0,0.0,0.0,0.0,0.0
2020-02-14,25.68441976894431,0.0,0.0,0.0,0.0,0.0
2020-02-15,20.78161873803266,0.0,0.0,0.0,0.0,0.0
2020-02-16,15.489893896373612,0.0,0.0,0.0,0.0,0.0
2020-02-17,51.487165228040425,0.0,0.0,0.0,0.0,0.0
