date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,23.708559744774966,0.0,0.0,0.0,0.0,0.0
2020-01-25,22.101469453350624,0.0,0.002524391937092153,0.0,8722.369899150543,0.0
2020-01-26,198.2763849819095,0.0,0.005048783874184306,0.0,16240.18579524657,0.0
2020-01-27,167.39754453442401,0.0,0.005048783874184306,0.0,17807.681724664573,0.0
2020-01-28,165.41834675704078,0.0,0.005048783874184306,0.0,17499.130346977672,0.0
2020-01-29,170.77129450112412,0.0,0.005048783874184306,0.0,17751.14039405758,0.0
2020-01-30,210.1297654906926,0.0,0.005048783874184306,0.0,18283.448824264455,0.0
2020-01-31,254.95516377634303,0.0,0.007573175811276459,0.0,29607.149077965845,0.0
2020-02-01,277.31928054120004,0.0,0.007573175811276459,0.0,33229.99734938847,0.0
2020-02-02,221.3511583449107,0.0,0.015146351622552918,0.0,56414.66166837063,0.0
2020-02-03,213.33203904995403,0.0,0.015146351622552918,0.0,63875.784770343445,0.0
2020-02-04,193.41264638009733,0.0,0.015146351622552918,0.0,62078.67015032754,0.0
2020-02-05,210.1494156499373,0.0,0.015146351622552918,0.0,62449.54371615737,0.0
2020-02-06,225.14879539481421,0.0,0.015146351622552918,0.0,62566.85220947405,0.0
2020-02-07,255.11123487074153,0.0,0.015146351622552918,0.0,69543.03457154759,0.0
2020-02-08,284.9815547142755,0.0,0.012621959685460765,0.0,55829.55305640754,0.0
2020-02-09,54.55296894499784,0.0,0.010097567748368612,0.0,38637.55537884812,0.0
2020-02-10,57.76928901346817,0.0,0.012621959685460765,0.0,52057.833819278785,0.0
2020-02-11,57.238982767891486,0.0,0.012621959685460765,0.0,51229.54295883979,0.0
2020-02-12,91.37830542840987,0.0,0.012621959685460765,0.0,52169.15950370455,0.0
