date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,41.76843579196932,0.0,0.0,0.0,0.0,0.0
2020-01-25,52.81243435490539,0.0,0.0,0.0,0.0,0.0
2020-01-26,84.43455467973808,0.0,0.0,0.0,0.0,0.0
2020-01-27,85.57598225584724,0.0,0.0,0.0,0.0,0.0
2020-01-28,81.14279789289168,0.0,0.0,0.0,0.0,0.0
2020-01-29,83.10386462436894,0.0,0.0,0.0,0.0,0.0
2020-01-30,126.24335375087743,0.0,0.0,0.0,0.0,0.0
2020-01-31,154.95169929382473,0.0,0.0,0.0,0.0,0.0
2020-02-01,185.279068571483,0.0,0.0,0.0,0.0,0.0
2020-02-02,197.20400410756218,0.0,0.0,0.0,0.0,0.0
2020-02-03,220.51521742283256,0.0,0.0,0.0,0.0,0.0
2020-02-04,194.22266789182123,0.0,0.0,0.0,0.0,0.0
2020-02-05,216.7030165780422,0.0,0.0,0.0,0.0,0.0
2020-02-06,232.60655408896747,0.0,0.0,0.0,0.0,0.0
2020-02-07,235.11566472269055,0.0,0.0,0.0,0.0,0.0
2020-02-08,234.13241401730525,0.0,0.0,0.0,0.0,0.0
2020-02-09,162.35662186498286,0.0,0.0,0.0,0.0,0.0
2020-02-10,180.466696101123,0.0,0.0,0.0,0.0,0.0
2020-02-11,153.62374336136997,0.0,0.0,0.0,0.0,0.0
2020-02-12,183.3401592114256,0.0,0.0,0.0,0.0,0.0
2020-02-13,182.04976926320114,0.0,0.0,0.0,0.0,0.0
2020-02-14,207.32264294906054,0.0,0.0,0.0,0.0,0.0
2020-02-15,157.78944425940313,0.0,0.0,0.0,0.0,0.0
2020-02-16,104.7573800243503,0.0,0.0,0.0,0.0,0.0
2020-02-17,342.6027644091688,0.0,0.0,0.0,0.0,0.0
