date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,3.802916630202159,0.0,0.0,0.0,0.0,0.0
2020-01-25,4.469878059237738,0.0,0.0,0.0,0.0,0.0
2020-01-26,8.313534687090385,0.0,0.0,0.0,0.0,0.0
2020-01-27,8.478320668952978,0.0,0.0,0.0,0.0,0.0
2020-01-28,8.852478341449265,0.0,0.0,0.0,0.0,0.0
2020-01-29,9.58024303571922,0.0,0.0,0.0,0.0,0.0
2020-01-30,13.704281181486794,0.0,0.0,0.0,0.0,0.0
2020-01-31,16.14711944190845,0.0,0.0,0.0,0.0,0.0
2020-02-01,17.183012724458777,0.0,0.0,0.0,0.0,0.0
2020-02-02,18.1280316027444,0.0,0.0,0.0,0.0,0.0
2020-02-03,19.068520899950308,0.0,0.0,0.0,0.0,0.0
2020-02-04,18.27965067933095,0.0,0.0,0.0,0.0,0.0
2020-02-05,20.401965401631223,0.0,0.0,0.0,0.0,0.0
2020-02-06,22.726046536158904,0.0,0.0,0.0,0.0,0.0
2020-02-07,21.01099368502939,0.0,0.0,0.0,0.0,0.0
2020-02-08,19.592443324894777,0.0,0.0,0.0,0.0,0.0
2020-02-09,11.58243992673934,0.0,0.0,0.0,0.0,0.0
2020-02-10,14.585997286890166,0.0,0.0,0.0,0.0,0.0
2020-02-11,13.367811242109576,0.0,0.0,0.0,0.0,0.0
2020-02-12,24.580814491867724,0.0,0.0,0.0,0.0,0.0
2020-02-13,32.57842043149621,0.0,0.0,0.0,0.0,0.0
2020-02-14,36.00412841924754,0.0,0.0,0.0,0.0,0.0
2020-02-15,34.463842135183164,0.0,0.0,0.0,0.0,0.0
2020-02-16,28.148644363014267,0.0,0.0,0.0,0.0,0.0
2020-02-17,62.93380107449053,0.0,0.0,0.0,0.0,0.0
