date,Ext_risk_c,Ext_risk_d,cases_pc,deaths_pc,Int_risk_c,Int_risk_d
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,0.46939765937641714,0.0,0.0,0.0,0.0,0.0
2020-01-25,0.4623541333003287,0.0,0.0,0.0,0.0,0.0
2020-01-26,0.9338909393162271,0.0,0.0,0.0,0.0,0.0
2020-01-27,1.1381548257165794,0.0,0.0,0.0,0.0,0.0
2020-01-28,0.9734183841093775,0.0,0.0,0.0,0.0,0.0
2020-01-29,1.1112647278429502,0.0,0.0,0.0,0.0,0.0
2020-01-30,1.6097898653173186,0.0,0.0,0.0,0.0,0.0
2020-01-31,1.9603223979802962,0.0,0.0,0.0,0.0,0.0
2020-02-01,19.316125457127566,0.0,0.0,0.0,0.0,0.0
2020-02-02,16.2003323914714,0.0,0.0,0.0,0.0,0.0
2020-02-03,16.062890525967816,0.0,0.0,0.0,0.0,0.0
2020-02-04,15.428496078157023,0.0,0.0,0.0,0.0,0.0
2020-02-05,17.456560019644343,0.0,0.0,0.0,0.0,0.0
2020-02-06,17.39075292036162,0.0,0.0,0.0,0.0,0.0
2020-02-07,17.171878370472033,0.0,0.0,0.0,0.0,0.0
2020-02-08,20.20098230293676,0.0,0.0,0.0,0.0,0.0
2020-02-09,16.583033676486384,0.0,0.0,0.0,0.0,0.0
2020-02-10,15.95210287143488,0.0,0.0,0.0,0.0,0.0
2020-02-11,15.152855475350266,0.0,0.0,0.0,0.0,0.0
2020-02-12,17.882337709358936,0.0,0.0,0.0,0.0,0.0
2020-02-13,15.841133371779053,0.0,0.0,0.0,0.0,0.0
2020-02-14,19.992260018568405,0.0,0.0,0.0,0.0,0.0
2020-02-15,1.9768813993786822,0.0,0.0,0.0,0.0,0.0
2020-02-16,1.1936246209246628,0.0,0.0,0.0,0.0,0.0
2020-02-17,1.2964533485882783,0.0,0.0,0.0,0.0,0.0
